temperature,exhaust_vacuum,amb_pressure,r_humidity,energy_production,temperature_sqaure
11.56,40.43,1025.48,74.75,489.54,3.4
21.12,62.52,1015.62,78.98,450.93,4.595650117230423
13.93,39.64,1011.8,82.64,470.84,3.7322915213043046
13.46,39.85,1012.76,72.94,472.5,3.6687872655688283
5.51,35.57,1026.3,78.97,489.36,2.3473389188611002
25.6,58.46,1016.34,66.6,441.88,5.059644256269407
11.17,44.77,1018.2,79.6,470.85,3.3421549934136805
25.49,47.45,1007.89,57.04,444.52,5.048762224545735
10.1,41.79,1019.36,78.07,474.09,3.1780497164141406
27.98,67.9,1006.3,73.53,436.08,5.289612462175278
22.57,68.3,1017.43,87.69,440.81,4.750789408087881
9.53,40.23,1017.74,89.05,484.0,3.087069808086626
33.41,77.95,1010.3,59.72,432.9,5.78013840664737
4.97,42.85,1014.02,88.78,482.98,2.2293496809607953
18.34,65.94,1013.27,85.42,451.29,4.282522621072771
18.99,62.1,1020.0,76.76,453.09,4.357751713900185
25.64,68.14,1005.48,56.11,437.63,5.063595560468865
17.27,43.52,1021.37,76.73,460.08,4.15571895103603
8.7,36.24,1013.34,89.5,478.69,2.949576240750525
22.85,60.29,1017.29,61.92,448.58,4.780167361086848
9.01,40.77,1022.37,90.3,470.84,3.0016662039607267
10.07,34.69,1028.09,70.52,478.65,3.1733263305244863
11.87,40.67,1011.43,62.92,479.18,3.4452866353904428
30.62,64.69,1006.23,52.06,435.84,5.533534132902769
19.76,51.19,1008.38,92.56,448.71,4.445222154178574
6.71,40.72,1022.78,80.69,483.11,2.5903667693977237
19.51,50.16,1010.33,94.37,448.28,4.4170125650715555
21.41,56.9,1007.03,79.41,441.41,4.62709412050371
30.91,70.32,1011.92,65.59,433.71,5.5596762495670555
17.9,58.33,1013.6,85.81,452.28,4.230839160261236
14.03,41.79,1008.07,83.32,457.98,3.7456641600656084
23.01,66.54,1009.86,64.53,442.47,4.796873982084583
13.27,40.27,1006.1,40.04,473.88,3.642801120017397
11.58,41.74,1020.41,74.09,478.06,3.402939905434711
25.68,70.17,1001.38,85.89,433.92,5.067543783727971
6.53,42.85,1012.65,91.6,480.98,2.5553864678361276
26.47,69.51,1009.51,65.02,433.89,5.144900387762624
20.51,63.86,1020.65,75.36,447.18,4.528796749689701
18.09,43.72,1008.64,74.15,453.02,4.253234063627348
8.09,43.02,1014.79,81.06,484.35,2.8442925306655784
24.9,67.25,1017.77,66.17,433.71,4.9899899799498595
13.8,42.99,1007.16,67.28,470.93,3.714835124201342
26.87,69.23,1012.71,54.54,433.89,5.183628073077775
27.88,75.23,1011.33,58.91,439.33,5.280151512977634
20.68,68.61,1011.2,84.81,446.33,4.547526800360829
27.98,71.98,1005.58,81.0,428.44,5.289612462175278
13.08,39.82,1012.27,85.21,476.96,3.616628264005025
12.35,40.8,1027.35,72.69,476.88,3.5142566781611158
11.99,38.28,1013.65,91.31,469.23,3.462657938636157
32.51,69.98,1013.29,54.07,429.66,5.701754116059373
24.39,70.72,1009.78,82.25,442.04,4.938623289946299
30.98,71.29,1008.78,47.7,432.99,5.565968020030298
30.28,74.67,1016.45,55.76,428.27,5.502726596879042
7.92,36.08,1021.01,81.84,482.98,2.814249455894058
30.8,73.56,1007.39,75.78,432.43,5.549774770204643
14.28,42.77,1020.06,81.77,466.75,3.778888725538237
27.32,66.54,1004.95,72.58,431.33,5.226853738148792
12.63,41.48,1009.61,87.69,461.09,3.5538711287833724
9.14,38.91,1018.62,89.88,476.57,3.023243291566195
15.01,43.56,1014.65,61.82,465.84,3.874274125562103
18.3,37.2,1012.23,68.09,470.42,4.277849927241488
11.29,35.76,1019.32,58.91,473.74,3.3600595232822883
25.0,69.71,1009.23,80.92,438.38,5.0
13.94,41.58,1020.76,68.22,463.07,3.7336309405188937
28.18,60.07,1016.34,49.13,441.61,5.308483775994799
7.93,42.28,1008.43,85.57,484.75,2.8160255680657444
21.76,60.27,1018.96,85.06,446.86,4.664761515876241
10.84,39.18,1023.64,87.1,474.49,3.2924155266308657
11.64,40.22,1010.58,80.84,477.52,3.411744421846396
22.49,69.84,1006.78,73.76,437.57,4.742362280551751
24.31,58.62,1017.29,64.44,449.12,4.93051721424842
22.21,60.77,1018.21,84.96,444.57,4.712748667179271
27.57,68.31,1010.48,55.87,444.71,5.250714237130031
24.27,70.47,1008.96,78.31,434.24,4.92645917470144
15.79,38.28,1014.4,74.84,465.64,3.9736632972611052
30.1,47.93,1002.64,42.06,435.27,5.486346689738081
13.9,40.2,1013.13,89.91,464.17,3.7282703764614498
19.2,54.2,1011.46,84.44,450.75,4.381780460041329
27.41,69.98,1008.51,65.49,431.64,5.23545604508337
15.11,42.99,1007.53,85.75,466.25,3.887158345115362
15.03,43.71,1025.07,83.25,463.12,3.8768543949960255
28.36,69.88,1007.75,84.17,434.03,5.325410782277739
7.31,42.18,1014.75,86.75,477.38,2.7037011669191546
7.82,41.16,1023.3,87.7,475.66,2.7964262908219126
13.62,40.2,1014.2,85.05,465.74,3.690528417449187
11.68,40.55,1022.21,85.76,475.13,3.4176014981270124
16.77,42.28,1007.53,73.19,465.52,4.095119045888654
3.21,38.44,1016.9,86.34,491.35,1.7916472867168918
18.77,50.66,1014.89,87.34,457.07,4.332435804486894
22.35,66.44,1011.19,65.41,445.27,4.727578661429125
30.56,69.04,1009.29,55.73,442.24,5.528109984434101
10.18,43.5,1022.84,88.7,476.91,3.1906112267087634
18.6,43.56,1013.9,51.16,464.67,4.312771730569565
14.79,39.52,1017.95,71.97,469.47,3.845776904605882
12.79,44.68,1022.51,99.55,465.75,3.576310948449533
24.67,68.14,1004.96,58.15,438.4,4.9668903752750575
8.07,43.41,1016.02,76.26,467.56,2.8407745422683583
23.99,67.69,1007.9,78.57,437.1,4.897958758503383
21.68,64.15,1021.09,70.88,454.32,4.656178690729126
21.59,66.54,1004.88,90.54,441.71,4.646504062195577
17.13,42.86,1014.15,73.6,463.09,4.1388404173149755
25.3,49.3,1003.67,69.08,436.62,5.029910535983717
27.51,73.77,1002.42,90.88,436.91,5.244997616777343
10.6,40.22,1011.37,85.81,477.62,3.255764119219941
29.53,77.54,1010.39,66.13,432.89,5.43415126767741
15.77,39.82,1013.01,79.1,468.78,3.971145930332956
12.0,39.96,1011.73,77.77,471.42,3.4641016151377544
5.09,42.85,1013.78,91.34,481.24,2.2561028345356955
21.19,58.86,1014.19,68.96,452.43,4.603259714593562
4.44,38.44,1016.14,75.35,486.53,2.1071307505705477
18.06,50.16,1009.52,100.09,450.53,4.249705872175156
17.7,49.78,1005.19,100.09,451.24,4.207136793592526
16.45,63.31,1015.96,83.97,452.42,4.05585995813465
24.99,60.37,1005.66,74.87,437.67,4.998999899979995
5.28,42.07,1003.82,80.84,485.24,2.2978250586152114
12.91,41.66,1013.37,71.52,469.71,3.5930488446443363
23.18,59.04,1011.44,79.28,443.12,4.814561246884289
23.79,59.44,1012.53,79.48,448.67,4.877499359302879
25.82,57.19,1007.99,62.95,440.8,5.081338406365
25.77,59.39,1014.76,69.99,438.64,5.076416058598822
16.05,38.28,1014.38,73.89,466.75,4.006245124802026
21.87,74.87,1009.28,85.4,442.37,4.676537180435969
19.02,44.85,1014.57,43.37,465.42,4.361192497471305
23.26,58.2,1016.72,57.98,446.87,4.822862220714998
10.63,39.61,1020.0,72.42,476.99,3.2603680773802215
9.19,42.44,1014.38,94.24,481.55,3.0315012782448236
26.75,58.33,1013.55,45.47,444.09,5.172040216394301
21.7,70.32,1009.12,91.3,438.52,4.658325879540846
23.18,51.43,1011.56,81.83,449.94,4.814561246884289
5.7,40.62,1016.07,84.94,482.82,2.3874672772626644
25.8,71.58,1010.08,85.14,435.2,5.079370039680118
24.95,64.33,1011.34,81.05,440.97,4.994997497496871
22.68,50.78,1008.83,70.3,447.69,4.762352359916263
32.41,58.9,1003.26,45.33,439.11,5.692978130996113
12.22,40.78,1024.02,85.46,464.12,3.4957116585897072
12.76,41.48,1014.06,70.34,461.61,3.57211421989835
25.82,72.39,1003.4,86.33,432.98,5.081338406365
16.78,39.63,1005.84,87.91,465.97,4.096339829652808
23.71,50.23,1017.55,73.24,458.59,4.86929152957594
11.38,39.22,1018.62,57.14,473.71,3.3734255586866
7.61,39.37,1015.84,83.73,483.74,2.7586228448267445
18.0,53.16,1013.02,82.47,455.69,4.242640687119285
8.87,41.16,1023.17,94.13,472.45,2.9782545223670858
14.5,44.47,1028.2,66.95,465.15,3.8078865529319543
18.7,66.51,1015.14,79.23,458.73,4.324349662087931
30.63,53.3,1004.91,53.3,430.27,5.534437640808685
21.23,57.32,1010.99,75.17,443.87,4.607602413403309
25.37,66.75,1017.94,79.26,434.16,5.036864103785211
17.37,40.55,1001.19,71.42,460.97,4.167733196834941
26.76,71.94,1008.81,64.62,432.49,5.173006862551025
7.55,43.65,1019.09,61.71,481.61,2.7477263328068173
18.34,44.63,1000.76,89.27,455.22,4.282522621072771
17.65,59.87,1018.58,94.65,450.93,4.201190307520001
9.78,43.8,1022.25,69.64,477.22,3.127299154222378
15.28,43.71,1024.32,81.24,463.44,3.9089640571384128
27.16,47.43,1009.17,45.79,442.85,5.2115256883181535
24.19,50.23,1015.73,59.77,458.31,4.9183330509431755
12.93,39.58,1010.93,75.9,473.09,3.5958309192730407
12.57,41.79,1014.99,87.8,461.88,3.5454195802471675
8.86,36.71,1025.64,79.65,478.88,2.9765752132274432
6.07,41.14,1027.57,86.98,480.19,2.463736998950984
25.15,71.14,1011.68,70.33,434.99,5.014977567247933
19.99,65.94,1012.28,75.42,447.22,4.471017781221631
20.28,48.78,1017.4,82.51,451.59,4.503332099679081
13.09,41.62,1011.82,83.14,457.29,3.6180105030251086
26.49,67.69,1004.61,78.13,430.62,5.146843692983108
22.96,68.61,1011.15,76.62,447.18,4.791659420284375
12.69,40.71,1021.62,80.19,477.14,3.562302626111375
10.81,45.0,1023.45,85.89,482.63,3.2878564445547194
19.72,44.78,1009.27,39.18,464.54,4.440720662234903
24.43,60.07,1015.59,59.99,444.71,4.942671342502958
12.93,45.51,1015.27,87.27,469.83,3.5958309192730407
25.79,65.27,1013.26,55.35,440.04,5.078385570237849
23.21,63.94,1013.56,80.23,446.11,4.817675788178362
29.28,77.17,1009.4,76.3,433.14,5.411099703387474
6.67,36.08,1022.31,83.51,486.52,2.582634314028992
9.08,40.46,1019.48,77.37,476.81,3.0133038346638727
12.68,45.0,1022.54,77.19,479.69,3.560898762952971
23.34,63.73,1012.1,79.11,443.68,4.831148931672465
27.49,71.94,1008.25,68.29,428.27,5.243090691567332
8.51,34.69,1026.96,75.34,481.83,2.9171904291629644
25.96,63.78,1016.95,49.47,443.8,5.095095681142799
28.59,75.08,1005.58,60.3,442.7,5.34696175411794
6.61,38.68,1017.5,63.88,483.88,2.570992026436488
18.83,58.46,1016.85,87.16,449.63,4.339354790749426
7.61,41.26,1009.05,97.32,480.68,2.7586228448267445
26.43,58.41,1013.57,64.67,444.74,5.141011573610781
26.49,61.86,1012.55,74.24,440.21,5.146843692983108
28.16,73.21,1002.27,88.26,432.78,5.3065996645686395
30.85,70.94,1007.47,54.79,431.77,5.554277630799526
19.15,39.72,1001.49,58.62,457.45,4.376071297408213
11.61,52.75,1020.94,77.56,464.68,3.407345007480164
22.06,59.21,1012.84,87.06,442.31,4.696807426326951
9.77,34.69,1027.72,74.98,477.51,3.1256999216175565
27.97,58.84,1002.25,57.88,446.11,5.288667128870941
20.83,44.78,1008.51,35.9,460.6,4.56398948289761
18.64,67.71,1003.84,89.63,442.26,4.317406628984581
23.21,73.42,1010.34,88.29,439.66,4.817675788178362
6.11,38.68,1017.53,79.23,482.97,2.471841418861655
20.04,49.39,1020.62,78.84,449.63,4.476605857119878
21.75,45.09,1014.15,44.84,452.84,4.663689526544408
14.77,44.47,1028.38,71.18,464.25,3.8431757701151272
18.81,52.08,1004.43,99.6,450.87,4.337049688440288
15.47,38.73,1001.13,77.61,467.96,3.9331920878594273
9.93,40.67,1018.08,69.74,485.23,3.151190251317746
14.66,42.77,1019.37,79.79,463.6,3.8288379438153295
22.51,66.49,1014.59,63.03,453.08,4.744470465710584
20.2,50.9,1011.72,77.63,454.09,4.494441010848846
10.5,52.72,1026.32,85.04,468.01,3.24037034920393
24.74,63.87,1016.91,55.65,447.02,4.973932046178355
27.07,74.87,1010.09,58.97,440.47,5.202883815731425
28.43,73.18,1012.52,71.05,427.11,5.331978994707312
21.95,59.43,1010.29,74.67,442.84,4.685082710048992
20.25,63.91,1009.27,97.97,448.37,4.5
25.9,47.45,1007.8,55.96,443.13,5.089204259999788
31.06,67.17,1007.62,65.54,437.91,5.573149917237109
12.75,42.86,1014.9,88.44,475.09,3.570714214271425
8.65,40.56,1023.23,78.85,485.87,2.9410882339705484
16.4,38.01,1022.2,73.05,463.79,4.049691346263317
6.08,35.79,1011.08,90.59,483.08,2.4657656011875906
16.57,43.7,1015.67,71.95,465.78,4.070626487409524
26.05,44.89,1009.83,56.36,443.18,5.103920062069938
32.32,67.9,1006.08,37.93,428.12,5.685068161420758
24.57,49.5,1014.22,56.31,455.72,4.956813492557492
16.39,52.75,1024.42,54.61,459.48,4.0484564959994325
23.74,62.96,1019.65,63.39,449.48,4.872371086031933
23.96,58.33,1013.37,59.97,446.01,4.894895300208167
26.88,60.96,1012.1,57.9,446.77,5.184592558726288
26.77,64.45,1013.26,44.56,449.1,5.173973328110612
32.5,71.37,1003.75,43.8,433.7,5.70087712549569
24.19,58.95,1017.78,58.78,441.91,4.9183330509431755
7.57,39.61,1018.66,85.73,480.86,2.751363298439521
22.1,74.87,1009.4,85.78,442.83,4.701063709417263
3.68,39.64,1011.31,84.05,490.02,1.9183326093250879
12.12,41.17,1017.68,78.72,470.67,3.481379037105842
13.2,44.9,1022.43,87.68,468.92,3.63318042491699
28.44,69.4,1003.98,73.51,433.44,5.332916650389353
11.46,44.85,1014.3,63.24,475.33,3.3852621759621515
24.78,68.94,1007.29,70.56,435.93,4.9779513858614575
22.94,61.5,1008.25,73.45,445.31,4.789572005931219
16.85,49.78,1005.61,100.1,455.33,4.104875150354759
23.82,60.32,1016.61,75.29,445.0,4.880573736764972
23.22,59.15,1014.58,75.18,443.7,4.818713521262703
31.53,70.36,1006.29,57.11,438.71,5.6151580565465835
19.58,52.9,1017.46,64.64,458.28,4.424929377967517
24.05,64.69,1006.63,69.2,438.36,4.904079934095692
17.0,45.09,1013.52,88.32,458.94,4.123105625617661
21.09,59.8,1016.94,76.95,451.98,4.592385001282014
13.44,42.34,1018.0,96.65,459.6,3.666060555964672
12.32,41.26,1022.42,79.74,470.27,3.509985754956849
26.97,71.58,1010.13,75.16,433.88,5.193264869039514
32.2,69.68,1012.12,42.47,437.35,5.674504383644443
18.15,58.46,1017.42,88.24,449.48,4.260281680828158
22.7,48.14,1014.06,60.09,448.96,4.764451699828638
12.38,48.04,1012.78,100.13,465.99,3.518522417151836
12.67,41.16,1016.92,92.8,462.35,3.559494346111537
11.77,42.03,1017.63,79.35,472.22,3.4307433596816885
21.01,58.96,1014.33,61.8,453.88,4.583666654546336
20.06,56.53,1020.38,75.16,455.99,4.4788391353117385
23.02,59.21,1011.74,83.18,440.5,4.797916214358063
8.25,41.26,1020.59,91.84,475.17,2.8722813232690143
27.22,66.48,1004.59,52.66,436.06,5.217278984298233
27.92,68.3,1015.02,51.04,437.28,5.2839379254491625
15.66,43.99,1021.18,88.62,467.57,3.9572717874818757
18.62,61.27,1019.26,73.35,455.75,4.315089802078283
16.23,43.72,1009.96,83.01,457.9,4.028647415696738
13.91,39.35,1014.69,75.51,469.02,3.7296112397943033
23.1,70.79,1006.53,90.81,434.58,4.806245936279167
25.03,60.27,1017.9,72.04,438.24,5.002999100539595
16.63,39.16,1005.85,72.02,460.29,4.077989700820736
18.41,65.94,1010.23,84.71,452.66,4.290687590584987
17.82,56.89,1014.24,77.73,453.83,4.221374183841086
24.15,63.13,1013.8,92.1,440.15,4.914264950122246
10.6,41.17,1018.38,87.92,478.47,3.255764119219941
23.14,58.18,1008.89,81.82,444.51,4.810405388322278
19.88,44.6,1015.52,37.85,467.68,4.458699361921591
23.78,60.27,1018.02,78.06,441.56,4.876474136094644
22.25,66.54,1004.64,89.15,437.19,4.716990566028302
25.94,66.49,1012.83,61.81,433.38,5.0931326312987375
14.1,43.34,1012.91,86.45,465.22,3.7549966711037173
11.52,40.8,1024.31,73.49,479.56,3.394112549695428
27.11,69.75,1009.74,85.67,433.28,5.206726418777925
21.09,67.07,1004.38,89.01,444.75,4.592385001282014
14.97,43.67,1011.13,87.33,465.54,3.8691084244306206
21.81,43.77,1011.97,64.72,453.13,4.670117771534247
25.16,58.82,1009.63,72.62,442.0,5.015974481593781
16.54,42.86,1014.85,78.0,465.26,4.066939881532551
28.92,66.51,1015.5,34.51,439.09,5.377731863899501
11.94,39.28,1017.04,89.88,475.59,3.455430508634199
6.75,39.4,1011.28,90.84,483.77,2.598076211353316
24.35,60.27,1017.6,75.45,441.74,4.934571916590131
16.65,46.18,1010.6,95.69,465.6,4.080441152620633
25.88,61.47,1007.93,68.71,445.65,5.087238936790762
31.09,64.05,1011.32,61.14,440.62,5.57584074378026
17.68,53.16,1013.09,82.79,456.86,4.2047592083257275
14.41,40.71,1016.78,69.77,467.01,3.7960505792204615
24.51,51.86,1014.64,67.57,446.74,4.950757517794625
20.37,44.58,1016.77,66.22,463.2,4.513313638558703
13.97,40.24,1018.32,88.72,467.93,3.7376463182061515
17.4,44.9,1020.5,77.11,457.75,4.171330722922842
23.19,42.67,1007.83,63.31,446.95,4.815599651133803
21.7,64.44,1014.95,73.33,448.51,4.658325879540846
21.97,68.12,1012.53,75.12,443.39,4.6872166581031856
22.69,48.14,1013.7,62.05,448.52,4.763402145525822
26.94,66.48,1005.46,60.62,440.12,5.1903757089443925
12.38,45.51,1016.15,81.37,470.46,3.518522417151836
20.18,43.56,1013.14,39.16,462.8,4.49221548904324
25.81,66.51,1016.53,62.19,437.57,5.080354318352215
12.39,49.83,1007.6,92.43,468.43,3.5199431813596083
23.19,45.61,1013.18,73.46,454.62,4.815599651133803
24.11,66.51,1015.35,56.01,437.21,4.910193478876367
8.82,43.56,1014.95,81.54,482.71,2.9698484809834995
24.63,65.38,1010.43,40.68,446.23,4.962862077471023
19.83,51.19,1008.13,91.29,449.0,4.453088815642463
27.52,69.68,1011.67,56.94,444.83,5.2459508194416005
14.32,44.6,1013.85,68.13,466.36,3.7841775856849003
21.17,58.46,1017.71,83.98,446.66,4.601086828130937
22.43,63.21,1012.06,84.75,447.98,4.736032094485847
14.95,42.74,1027.66,66.71,464.31,3.866522985836241
13.78,40.0,1018.38,68.67,458.74,3.712142238654117
15.78,41.48,1015.55,52.17,454.25,3.972404813208241
15.03,44.45,1020.94,65.57,460.06,3.8768543949960255
14.77,49.15,1020.56,80.27,467.72,3.8431757701151272
11.41,41.4,1019.01,78.59,449.5,3.3778691508109073
17.36,43.96,1013.02,79.59,466.36,4.166533331199932
15.64,38.28,1014.39,76.93,466.51,3.954743986657038
11.34,41.54,1020.25,75.83,477.24,3.3674916480965473
16.64,48.92,1011.55,78.76,452.56,4.079215610874228
35.1,68.27,1006.96,43.51,426.3,5.92452529743945
31.19,70.94,1007.29,51.91,436.6,5.584800802177281
25.82,59.43,1008.08,65.25,436.67,5.081338406365
11.04,41.74,1022.6,77.51,477.2,3.3226495451672298
14.41,43.13,1016.32,59.55,467.46,3.7960505792204615
16.58,38.01,1023.5,60.14,464.03,4.071854614300467
13.38,40.89,1010.48,92.55,472.15,3.6578682316343767
12.87,39.3,1019.26,71.55,471.48,3.5874782229304194
8.41,39.16,1015.47,93.42,484.34,2.9
31.93,72.58,1006.9,56.27,425.14,5.650663677834666
9.47,41.4,1026.21,89.08,480.79,3.0773365106858237
22.61,44.05,1005.69,76.74,443.45,4.754997371187496
32.49,74.99,1002.19,34.58,435.43,5.7
7.46,39.81,1018.62,86.73,484.13,2.7313000567495327
27.19,71.58,1010.85,76.1,436.77,5.214403129793476
25.21,70.04,1009.51,76.13,432.93,5.020956084253277
3.94,39.9,1008.06,97.49,488.81,1.9849433241279208
9.55,40.72,1023.12,68.06,481.08,3.0903074280724887
14.43,44.47,1028.57,70.7,466.56,3.7986839826445156
33.33,73.03,1014.2,42.28,436.05,5.773214009544423
14.66,40.73,1017.45,88.57,459.23,3.8288379438153295
30.61,68.84,1011.18,52.5,439.9,5.532630477449222
32.26,71.29,1008.41,48.58,431.96,5.67978872846517
29.08,52.84,1006.14,40.09,438.24,5.392587505085105
29.47,65.51,1014.71,58.28,444.8,5.428627819255985
24.97,50.23,1015.6,56.79,454.35,4.996999099459595
17.55,45.87,1008.07,80.98,454.29,4.189272013130682
21.55,44.58,1017.2,46.64,464.44,4.642197755374064
26.78,73.06,1007.99,90.47,433.25,5.174939613174245
19.69,56.65,1020.84,72.14,455.07,4.437341546466758
24.11,68.63,1014.34,45.28,448.45,4.910193478876367
19.94,44.63,1004.73,78.48,455.58,4.465422712353221
23.97,64.33,1010.54,84.65,443.87,4.895916665957459
25.76,74.87,1010.18,65.15,443.7,5.075431016179809
16.92,50.9,1013.27,82.97,460.86,4.113392760240627
22.61,50.32,1008.41,79.4,444.74,4.754997371187496
24.47,58.05,1011.27,71.7,446.93,4.946716082412655
32.83,74.33,1011.44,50.42,427.36,5.729746940310715
11.41,39.61,1018.69,69.44,467.19,3.3778691508109073
10.75,45.0,1023.68,89.37,481.96,3.278719262151
33.73,69.88,1007.21,42.93,434.83,5.807753438292641
21.96,48.78,1019.56,85.05,451.58,4.686149805543993
31.04,74.67,1015.85,43.32,435.17,5.571355310873647
30.07,70.98,1007.74,75.68,437.55,5.4836119483420775
21.47,57.19,1006.45,75.8,448.31,4.633573135281238
24.48,50.23,1017.03,66.89,456.02,4.947726750741193
26.85,66.86,1006.78,69.4,438.26,5.181698563212646
8.64,34.69,1026.79,80.88,482.15,2.939387691339814
21.93,62.91,1013.45,74.62,449.17,4.682947789587238
19.24,56.89,1014.29,72.97,452.64,4.386342439892261
20.89,70.32,1011.22,89.68,442.5,4.570557952810575
28.78,60.07,1014.54,49.03,439.74,5.364699432400664
14.38,44.78,1010.8,66.58,459.66,3.792097045171708
7.17,39.4,1011.48,90.38,484.33,2.677685567799177
7.84,41.39,1018.21,91.92,485.66,2.8
31.2,68.24,1005.71,34.84,428.67,5.585696017507576
19.17,52.9,1016.56,65.23,458.59,4.378355855797928
22.38,49.3,1003.56,83.83,441.0,4.730750469005948
24.27,57.85,1012.81,63.48,445.1,4.92645917470144
5.25,40.07,1019.48,67.7,495.23,2.29128784747792
10.82,41.55,1004.55,65.14,475.44,3.2893768406797053
31.5,74.16,1011.72,56.42,436.43,5.612486080160912
19.46,42.04,1011.3,60.45,466.24,4.411349000022556
31.49,69.13,1009.33,53.9,425.74,5.61159513863928
26.85,74.16,1008.66,93.8,431.16,5.181698563212646
14.56,40.89,1010.94,79.57,467.53,3.8157568056677826
23.09,69.13,1010.93,90.07,436.67,4.805205510693585
10.74,43.67,1011.75,80.1,477.32,3.277193921634788
23.21,58.66,1012.24,65.31,450.92,4.817675788178362
12.15,43.71,1025.78,93.69,472.59,3.4856850115866753
